dataset,universe,real,task,is_binary,K,n,p,n_num,n_cat,cat_share,n_train,n_cal,n_test,family_orig,family_strict,family_size_strict,in_F1_main,outside_envelope,K_profile,openml_id,synthetic_family,source,info_n_classes,nan_share_num,num_binary_cols,num_lowcard_cols,num_median_unique,cat_levels_total,cat_levels_max,p_onehot,test_majority,test_minority,test_imb_ratio,test_H_norm,test_n_eff_classes,test_min_count,test_classes_present,ytest_counts_match_raw,pool_majority,pool_classes,test_classes_missing,syn_n_informative,syn_n_redundant,syn_n_noise,syn_snr,syn_fisher_ratio,syn_mean_skewness,syn_max_skewness,syn_mean_kurtosis,syn_max_kurtosis,syn_mean_abs_correlation,syn_max_abs_correlation,n_models_any,n_models_complete10,n_tfm_complete10,n_gbdt_complete10,n_deep_complete10,n_classic_complete10,models_missing_complete10,acc_best,acc_best_model,acc_median_models,acc_worst,acc_spread_models,nll_best,share_models_acc_gt_0.9,eps_mean_models,eps_max_models,share_models_eps_pos,no_empty_any_model,width_mean_models,cov_mean_models,acc_tfm_mean,eps_tfm_mean,nll_tfm_mean,acc_gbdt_mean,eps_gbdt_mean,nll_gbdt_mean,acc_deep_mean,eps_deep_mean,nll_deep_mean,acc_classic_mean,eps_classic_mean,nll_classic_mean,acc_ref5,acc_logreg,acc_knn,cal_min_class_min,cal_min_class_median,cal_n_below_9_max,cal_n_below_19_max,cal_n_below_99_max,n_splits,test_dup_in_pool,test_dup_label_agree,pool_dup_share,conflict_share,acc_margin_best_vs_second,acc_second_model,K_gt_10,n_gt_published,p_gt_published,K_gt_published,tabpfn_v1_subsampled,mitra_support_subsampled,pfnv2_subsample_binds,n_cal_per_class,log10_n,log10_n_cal,lift_best_over_majority,headroom_best_vs_1m_alpha,nonlin_gap_best_minus_logreg,gap_tfm_minus_gbdt_acc,gap_tfm_minus_gbdt_eps
synthetic_baseline_006,C_synthetic40,False,binclass,True,2,3239,36,36,0,0.0,1813,778,648,synthetic_baseline_006,synthetic_baseline_006,1,False,False,2,,baseline,synthetic_datasets_baseline/synthetic_baseline_006.csv,2.0,0.0,0,0,3239.0,0,0,36,0.5,0.5,1.0,1.0,2.0,324,2,True,0.5001929756850637,2,0,35.0,1.0,0.0,0.6338559077756628,14.403425725876724,0.0567168433509203,0.2643188168089467,0.4146788704665481,0.935259053903911,0.2167799694598057,0.9949079008768128,22,22,13,3,4,2,,0.9876543209876545,LogReg,0.9876543209876545,0.9861111111111113,0.0015432098765432167,0.06723815877958776,1.0,0.08841891133557794,0.10092592592592589,1.0,False,0.911581088664422,0.8999579124579125,0.9876543209876547,0.08896011396011393,0.07102812540293213,0.9876028806584364,0.08873456790123452,0.07793227116828134,0.9870756172839508,0.08784722222222217,0.15942854588744587,0.9876543209876545,0.08557098765432095,0.17031942296898123,0.9876234567901235,0.9876543209876545,0.9876543209876545,389,389.0,0,0,0,10,0.0,,0.0,0.0,0.0,PFN-v2,False,False,False,False,False,False,False,389.0,3.510410948010177,2.890979596989689,0.4876543209876545,0.08765432098765447,0.0,5.144032921833297e-05,0.00022554605887940837
synthetic_baseline_007,C_synthetic40,False,binclass,True,2,3758,33,33,0,0.0,2104,902,752,synthetic_baseline_007,synthetic_baseline_007,1,False,False,2,,baseline,synthetic_datasets_baseline/synthetic_baseline_007.csv,2.0,0.0,0,0,3758.0,0,0,33,0.5013297872340425,0.4986702127659574,1.0053333333333334,0.9999948976603468,1.9999929266678185,375,2,True,0.500998003992016,2,0,32.0,1.0,0.0,0.4970778354467426,15.2637773964535,0.0537455434054491,0.3245544036933382,0.3471265223892041,0.9409856195995756,0.1635252910229861,0.9951708761210044,22,22,13,3,4,2,,0.9867021276595744,LogReg,0.9867021276595744,0.9859042553191489,0.0007978723404254984,0.0725758203674444,1.0,0.08934356866537713,0.0998670212765957,1.0,False,0.9106564313346229,0.8978118955512571,0.9867021276595745,0.08721358428805234,0.08010960267984016,0.9867021276595743,0.09539007092198577,0.09131328729761501,0.9862367021276597,0.0934507978723404,0.11181024320042983,0.9867021276595744,0.08590425531914889,0.17173366121674694,0.9867021276595744,0.9867021276595744,0.9867021276595744,450,450.0,0,0,0,10,0.0,,0.0,0.0,0.0,PFN-v2,False,False,False,False,False,False,False,451.0,3.5749567757645067,2.9552065375419416,0.4853723404255319,0.08670212765957441,0.0,2.220446049250313e-16,-0.00817648663393343
synthetic_baseline_008,C_synthetic40,False,binclass,True,2,4805,38,38,0,0.0,2690,1154,961,synthetic_baseline_008,synthetic_baseline_008,1,False,False,2,,baseline,synthetic_datasets_baseline/synthetic_baseline_008.csv,2.0,0.0,0,0,4805.0,0,0,38,0.5015608740894901,0.4984391259105099,1.0062630480167014,0.9999929702321564,1.9999902546962212,479,2,True,0.5020811654526535,2,0,37.0,1.0,0.0,0.4111602780513096,14.02023465114042,0.0471388946272938,0.1783785671267762,0.3035822960087009,0.7164061234584453,0.1804808387522388,0.9950983193086412,22,22,13,3,4,2,,0.9958376690946931,PFN-v2,0.9958376690946931,0.9944849115504683,0.001352757544224814,0.026648375857891822,1.0,0.09870400151357485,0.11290322580645158,1.0,False,0.9012959984864252,0.8975593605146153,0.9958376690946928,0.10221724165532692,0.028409867146239682,0.9954908081859175,0.09323621227887612,0.03487395748412803,0.9948751300728409,0.096149843912591,0.04385205249290071,0.9956295525494279,0.08917793964620183,0.04890022212477872,0.9955463059313218,0.9954214360041626,0.9958376690946931,575,575.0,0,0,0,10,0.0,,0.0,0.0,0.0,tabldm,False,False,False,False,False,False,False,577.0,3.681693392004564,3.0622058088197126,0.49427679500520294,0.09583766909469305,0.0004162330905305156,0.00034686090877533715,0.008981029376450803
synthetic_baseline_009,C_synthetic40,False,binclass,True,2,1719,33,33,0,0.0,962,413,344,synthetic_baseline_009,synthetic_baseline_009,1,False,False,2,,baseline,synthetic_datasets_baseline/synthetic_baseline_009.csv,2.0,0.0,0,0,1719.0,0,0,33,0.502906976744186,0.4970930232558139,1.0116959064327486,0.9999756168339528,1.999966198040049,171,2,True,0.5018181818181818,2,0,32.0,1.0,0.0,0.975893667754552,19.24262637574937,0.0813956561158469,0.3220218247596615,0.5402985358432301,1.1551043908736796,0.2458389378039735,0.814814498929477,22,22,13,3,4,2,,0.9825581395348836,LogReg,0.9825581395348836,0.9805232558139535,0.0020348837209300807,0.09418517757465941,1.0,0.08047040169133186,0.09418604651162785,1.0,False,0.919529598308668,0.9034883720930231,0.9825581395348837,0.07893559928443647,0.10385208980856528,0.9824612403100774,0.08856589147286816,0.110619311891196,0.9819040697674418,0.08531976744186043,0.14010143439233383,0.9825581395348836,0.06860465116279066,0.20798560897654955,0.9824999999999999,0.9825581395348836,0.9825581395348836,206,206.0,0,0,0,10,0.0,,0.0,0.0,0.0,PFN-v2,False,False,False,False,False,False,False,206.5,3.2352758766870524,2.615950051656401,0.4796511627906975,0.08255813953488356,0.0,9.689922480626834e-05,-0.009630292188431686
synthetic_baseline_010,C_synthetic40,False,binclass,True,2,2699,36,36,0,0.0,1511,648,540,synthetic_baseline_010,synthetic_baseline_010,1,False,False,2,,baseline,synthetic_datasets_baseline/synthetic_baseline_010.csv,2.0,0.0,0,0,2699.0,0,0,36,0.5018518518518519,0.4981481481481482,1.0074349442379182,0.9999901049496625,1.999986282594556,269,2,True,0.5011579434923575,2,0,35.0,1.0,0.0,0.8689978926264382,14.81578325442724,0.0470082654821282,0.1557464790345165,0.5418485635949759,1.0366637797699316,0.2587462374461635,0.8974027948703243,22,22,13,3,4,2,,0.975925925925926,PFN-v2,0.975925925925926,0.9731481481481481,0.002777777777777879,0.12519351315408325,1.0,0.0942255892255892,0.10296296296296292,1.0,False,0.9057744107744107,0.8827441077441076,0.9759259259259261,0.09646723646723641,0.1346799391798975,0.9758641975308642,0.09283950617283947,0.14709475530953653,0.9744444444444444,0.09476851851851847,0.1751527534415499,0.9755555555555555,0.08064814814814811,0.3069256286937815,0.9757407407407408,0.9751851851851852,0.975925925925926,323,323.0,0,0,0,10,0.0,,0.0,0.0,0.0,PFN-v2,False,False,False,False,False,False,False,324.0,3.431202884556517,2.8115750058705933,0.4740740740740741,0.07592592592592595,0.0007407407407408195,6.172839506191075e-05,0.003627730294396947
synthetic_baseline_011,C_synthetic40,False,binclass,True,2,3403,37,37,0,0.0,1906,817,680,synthetic_baseline_011,synthetic_baseline_011,1,False,False,2,,baseline,synthetic_datasets_baseline/synthetic_baseline_011.csv,2.0,0.0,0,0,3403.0,0,0,37,0.5014705882352941,0.4985294117647059,1.0058997050147491,0.9999937599605498,1.999991349487205,339,2,True,0.5012853470437018,2,0,36.0,1.0,0.0,0.8755461097296326,17.21909435640311,0.0737026126135887,0.2641567979609344,0.4942522482985575,0.9569513760983162,0.2326656687343695,0.77116088476182,22,22,13,3,4,2,,0.9838235294117649,LogReg,0.9838235294117649,0.9827941176470588,0.0010294117647060563,0.08550650948979546,1.0,0.08831550802139033,0.10088235294117642,1.0,False,0.9116844919786097,0.8964304812834225,0.983823529411765,0.09276018099547508,0.09114849364357011,0.9838235294117649,0.08151960784313722,0.10140847125066088,0.9834191176470589,0.08658088235294115,0.14436889469315234,0.9838235294117649,0.07308823529411758,0.19519667185779727,0.9838235294117649,0.9838235294117649,0.9838235294117649,407,407.0,0,0,0,10,0.0,,0.0,0.0,0.0,PFN-v2,False,False,False,False,False,False,False,408.5,3.531861949095809,2.9122220565324155,0.48235294117647076,0.08382352941176485,0.0,1.1102230246251565e-16,0.011240573152337854
synthetic_baseline_012,C_synthetic40,False,binclass,True,2,3547,35,35,0,0.0,1985,852,710,synthetic_baseline_012,synthetic_baseline_012,1,False,False,2,,baseline,synthetic_datasets_baseline/synthetic_baseline_012.csv,2.0,0.0,0,0,3547.0,0,0,35,0.5014084507042254,0.4985915492957746,1.0056497175141244,0.9999942761477928,1.999992065071702,354,2,True,0.5015861825872401,2,0,34.0,1.0,0.0,0.4598003829172695,16.597743373036952,0.0763573485546146,0.2191297822612101,0.3463491535526897,0.621342053498362,0.2345330899142141,0.9951271357394996,22,22,13,3,4,2,,0.9873239436619718,LogReg,0.9873239436619718,0.9870422535211267,0.00028169014084511446,0.06862352776723754,1.0,0.09371318822023043,0.1061971830985915,1.0,False,0.9062868117797694,0.8954289372599235,0.9873239436619717,0.09223185265438781,0.07111214872000275,0.9871830985915494,0.09328638497652579,0.07820266371452086,0.9871830985915493,0.1007746478873239,0.07986778552067811,0.9873239436619718,0.08985915492957741,0.15587730414364281,0.9872394366197182,0.9873239436619718,0.9873239436619718,425,425.0,0,0,0,10,0.0,,0.0,0.0,0.0,PFN-v2,False,False,False,False,False,False,False,426.0,3.549861188471943,2.9304395947667,0.4859154929577465,0.08732394366197183,0.0,0.00014084507042233518,-0.0010545323221379799
synthetic_baseline_013,C_synthetic40,False,binclass,True,2,1853,36,36,0,0.0,1038,445,370,synthetic_baseline_013,synthetic_baseline_013,1,False,False,2,,baseline,synthetic_datasets_baseline/synthetic_baseline_013.csv,2.0,0.0,0,0,1853.0,0,0,36,0.5,0.5,1.0,1.0,2.0,185,2,True,0.5003371544167229,2,0,35.0,1.0,0.0,0.5920073909036413,21.25894271603025,0.0621438350210127,0.2127795175216983,0.3867016492837615,0.7337316150153317,0.230925009875674,0.9949637274987486,22,22,13,3,4,2,,0.9891891891891891,LogReg,0.9891891891891891,0.9824324324324325,0.006756756756756577,0.06093516676691324,1.0,0.08348894348894345,0.1045945945945946,1.0,False,0.9165110565110566,0.9064004914004915,0.9891683991683988,0.08775467775467774,0.06744602743282947,0.9868468468468468,0.08315315315315311,0.15986999057091864,0.9888513513513513,0.08554054054054049,0.07169741201156324,0.989054054054054,0.05216216216216212,0.22180930073517088,0.9877297297297296,0.9891891891891891,0.9889189189189189,222,222.0,0,0,0,10,0.0,,0.0,0.0,0.0,PFN-v2,False,False,False,False,False,False,False,222.5,3.2678754193188975,2.6483600109809315,0.4891891891891891,0.08918918918918906,0.0,0.0023215523215520673,0.004601524601524631
synthetic_baseline_014,C_synthetic40,False,binclass,True,2,4661,38,38,0,0.0,2610,1119,932,synthetic_baseline_014,synthetic_baseline_014,1,False,False,2,,baseline,synthetic_datasets_baseline/synthetic_baseline_014.csv,2.0,0.0,0,0,4661.0,0,0,38,0.5010729613733905,0.4989270386266094,1.0043010752688173,0.9999966782033466,1.999995395017332,465,2,True,0.5006704210244033,2,0,37.0,1.0,0.0,0.7757137835351453,21.715943622013132,0.0455243075023874,0.1803088037202953,0.4594554454578453,0.8816603142113553,0.2593024183251951,0.9175202482756766,22,22,13,3,4,2,,0.992489270386266,LogReg,0.992489270386266,0.9921673819742489,0.0003218884120170795,0.0449721108613742,1.0,0.09097249317206392,0.09946351931330467,1.0,False,0.909027506827936,0.9019801014436207,0.9924892703862658,0.09205183228788374,0.04645428557581241,0.9924892703862659,0.08597997138769665,0.053367431679706,0.9923283261802576,0.09358905579399138,0.07666156251175826,0.992489270386266,0.08621244635193129,0.07337326746914805,0.992489270386266,0.992489270386266,0.992489270386266,559,559.0,0,0,0,10,0.0,,0.0,0.0,0.0,PFN-v2,False,False,False,False,False,False,False,559.5,3.6684791029325856,3.04883008652835,0.4914163090128755,0.09248927038626598,0.0,-1.1102230246251565e-16,0.00607186090018709
synthetic_baseline_015,C_synthetic40,False,binclass,True,2,4675,38,38,0,0.0,2618,1122,935,synthetic_baseline_015,synthetic_baseline_015,1,False,False,2,,baseline,synthetic_datasets_baseline/synthetic_baseline_015.csv,2.0,0.0,0,0,4675.0,0,0,38,0.5005347593582887,0.4994652406417112,1.0021413276231264,0.999999174871849,1.999998856129824,467,2,True,0.5010695187165776,2,0,37.0,1.0,0.0,0.5883653981205829,15.63835030084405,0.0591902811001875,0.1725223736397857,0.3776773219241121,0.849100427863617,0.1930381616799427,0.9950765985507206,22,22,13,3,4,2,,0.9935828877005349,LogReg,0.9935828877005349,0.993475935828877,0.00010695187165787878,0.03839198497378238,1.0,0.08728245017015065,0.0987165775401069,1.0,False,0.9127175498298492,0.9067185221195917,0.993582887700535,0.09068696009872476,0.040033222037304646,0.9935828877005349,0.08249554367201423,0.04674131380189587,0.9935561497326204,0.08553475935828872,0.05738546940720546,0.9935828877005349,0.07582887700534754,0.05765177032507214,0.9935828877005349,0.9935828877005349,0.9935828877005349,560,560.0,0,0,0,10,0.0,,0.0,0.0,0.0,PFN-v2,False,False,False,False,False,False,False,561.0,3.6697816152085365,3.0499928569201424,0.4930481283422462,0.09358288770053491,0.0,1.1102230246251565e-16,0.008191416426710535
synthetic_baseline_016,C_synthetic40,False,binclass,True,2,4813,31,31,0,0.0,2695,1156,962,synthetic_baseline_016,synthetic_baseline_016,1,False,False,2,,baseline,synthetic_datasets_baseline/synthetic_baseline_016.csv,2.0,0.0,0,0,4813.0,0,0,31,0.5,0.5,1.0,1.0,2.0,481,2,True,0.5001298364061283,2,0,30.0,1.0,0.0,0.3368622889625705,12.412774832853206,0.0457686122853865,0.2675008773386053,0.2600930000460183,0.8035167284452043,0.1434175123009468,0.995001176502034,22,22,13,3,4,2,,0.9968814968814967,LogReg,0.9968814968814967,0.995010395010395,0.0018711018711017324,0.02292572604164988,1.0,0.10283500283500278,0.12079002079002077,1.0,False,0.8971649971649973,0.8941220941220943,0.9968814968814965,0.10766831920678073,0.025047522464975304,0.9962231462231461,0.09653499653499649,0.027407357393344073,0.9957640332640333,0.09760914760914757,0.03920666487753452,0.9968814968814967,0.09132016632016629,0.042508743217483755,0.9964864864864864,0.9968814968814967,0.9968814968814967,578,578.0,0,0,0,10,0.0,,0.0,0.0,0.0,PFN-v2,False,False,False,False,False,False,False,578.0,3.6824158616773586,3.0629578340845103,0.49688149688149674,0.09688149688149672,0.0,0.000658350658350404,0.01113332267178424
synthetic_baseline_017,C_synthetic40,False,binclass,True,2,1865,31,31,0,0.0,1044,448,373,synthetic_baseline_017,synthetic_baseline_017,1,False,False,2,,baseline,synthetic_datasets_baseline/synthetic_baseline_017.csv,2.0,0.0,0,0,1865.0,0,0,31,0.5013404825737265,0.4986595174262734,1.0053763440860215,0.999994815255018,1.999992812430183,186,2,True,0.5026809651474531,2,0,30.0,1.0,0.0,0.5792418783148424,15.30088997884723,0.075255595736644,0.2707186353468474,0.37433929145149,0.7896108140186362,0.2100158451267544,0.7122910772228542,22,22,13,3,4,2,,0.9919571045576407,LogReg,0.9919571045576407,0.9882037533512065,0.0037533512064342744,0.04617506556055889,1.0,0.09144528393858148,0.10428954423592489,1.0,False,0.9085547160614186,0.9018279307823547,0.9919571045576405,0.09282326252835629,0.04835740307118894,0.9915996425379804,0.09472743521000891,0.06290387506495508,0.9898793565683646,0.0869973190348525,0.07611858496365727,0.9919571045576407,0.08646112600536189,0.0997547287162341,0.9917426273458446,0.9919571045576407,0.9919571045576407,223,223.0,0,0,0,10,0.0,,0.0,0.0,0.0,PFN-v2,False,False,False,False,False,False,False,224.0,3.2706788361447066,2.651278013998144,0.4906166219839142,0.09195710455764072,0.0,0.00035746201966013746,-0.0019041726816526189
synthetic_baseline_018,C_synthetic40,False,binclass,True,2,2976,36,36,0,0.0,1666,715,595,synthetic_baseline_018,synthetic_baseline_018,1,False,False,2,,baseline,synthetic_datasets_baseline/synthetic_baseline_018.csv,2.0,0.0,0,0,2976.0,0,0,36,0.5025210084033613,0.4974789915966386,1.010135135135135,0.9999816618736208,1.9999745781203768,296,2,True,0.50314993700126,2,0,35.0,1.0,0.0,0.5852417608169376,15.067073131544412,0.0670397455681298,0.2187403894322539,0.353495994105674,0.6748927342556468,0.2403326344860397,0.9950185964724796,22,22,13,3,4,2,,0.984873949579832,PFN-v2,0.984873949579832,0.9836974789915967,0.0011764705882353343,0.0832517486822461,1.0,0.08690603514132922,0.09714285714285711,1.0,False,0.9130939648586708,0.898716577540107,0.984873949579832,0.09073044602456362,0.08968569179387167,0.984873949579832,0.08117647058823524,0.09586407416450025,0.984201680672269,0.08588235294117644,0.09458462450619495,0.9847899159663867,0.07268907563025206,0.16085520652945318,0.9848403361344538,0.9847058823529412,0.984873949579832,355,355.0,0,0,0,10,0.0,,0.0,0.0,0.0,PFN-v2,False,False,False,False,False,False,False,357.5,3.473632926873841,2.8543060418010806,0.48235294117647065,0.08487394957983196,0.0001680672268907779,0.0,0.009553975436328382
synthetic_baseline_019,C_synthetic40,False,binclass,True,2,1657,29,29,0,0.0,928,398,331,synthetic_baseline_019,synthetic_baseline_019,1,False,False,2,,baseline,synthetic_datasets_baseline/synthetic_baseline_019.csv,2.0,0.0,0,0,1657.0,0,0,29,0.5015105740181269,0.4984894259818731,1.006060606060606,0.999993416009184,1.9999908726714857,165,2,True,0.5015082956259427,2,0,28.0,1.0,0.0,0.7384227591478845,19.923930691749025,0.0508386914298065,0.1344310727970315,0.4496437168207017,0.984102712096087,0.2075204482794352,0.7924625549097498,22,22,13,3,4,2,,0.9969788519637464,LogReg,0.9969788519637464,0.9945619335347432,0.0024169184290031565,0.02142185312076643,1.0,0.07874210381763248,0.08942598187311174,1.0,False,0.9212578961823676,0.9183054106014832,0.9969788519637462,0.08087380897048567,0.02323468819558831,0.9968781470292045,0.07401812688821748,0.027492504194139386,0.9962235649546829,0.08429003021148031,0.06771271949281271,0.9969788519637464,0.06087613293051356,0.04672813420200157,0.9969184290030213,0.9969788519637464,0.9969788519637464,198,198.0,0,0,0,10,0.0,,0.0,0.0,0.0,PFN-v2,False,False,False,False,False,False,False,199.0,3.219322508419337,2.5998830720736876,0.49546827794561943,0.09697885196374634,0.0,0.0001007049345417288,0.006855682082268194
synthetic_gbdt_favorable_000,C_synthetic40,False,binclass,True,2,1689,28,28,0,0.0,945,406,338,synthetic_gbdt_favorable_000,synthetic_gbdt_favorable_000,1,False,False,2,,gbdt_favorable,synthetic_datasets_gbdt_favorable/synthetic_gbdt_favorable_000.csv,2.0,0.0,0,0,1689.0,0,0,28,0.5088757396449705,0.4911242603550296,1.036144578313253,0.9997726806243432,1.999684893257026,166,2,True,0.5085122131754256,2,0,9.0,12.0,7.0,0.0334659108763997,0.8132439286909878,0.3931439571149415,1.3520655321903765,2.098642278931861,7.039538323015195,0.3245849171435652,0.9951398516550244,22,22,13,3,4,2,,0.9284023668639054,tabfm,0.897189349112426,0.8281065088757396,0.10029585798816587,0.23772733726058687,0.2727272727272727,0.021073157611619125,0.08224852071005914,0.8636363636363636,False,1.0120360408821947,0.8853146853146853,0.9031861629494765,0.03379608557123347,0.31521197900564435,0.8648915187376726,0.00433925049309664,0.5224586711358625,0.8559171597633137,0.0022928994082840205,0.48149700302010856,0.8463017751479289,0.00103550295857988,0.5450037461110144,0.8574556213017752,0.8281065088757396,0.8644970414201184,200,200.0,0,0,0,10,0.0,,0.0,0.0,0.0088757396449703,tabpfn3,False,False,False,False,False,False,False,203.0,3.227629649571009,2.6085260335771943,0.41952662721893497,0.028402366863905404,0.10029585798816587,0.03829464421180395,0.029456835078136828
synthetic_gbdt_favorable_001,C_synthetic40,False,binclass,True,2,4325,27,27,0,0.0,2422,1038,865,synthetic_gbdt_favorable_001,synthetic_gbdt_favorable_001,1,False,False,2,,gbdt_favorable,synthetic_datasets_gbdt_favorable/synthetic_gbdt_favorable_001.csv,2.0,0.0,0,0,4325.0,0,0,27,0.5063583815028901,0.4936416184971098,1.02576112412178,0.9998833433758056,1.9998382861178896,427,2,True,0.5060693641618497,2,0,9.0,10.0,8.0,0.0374465620767908,0.3793759806178953,0.195744307118185,0.9834157356092968,0.8196713891830654,2.364346991352308,0.2923200003701606,0.9934152979739064,22,22,13,3,4,2,,0.9328323699421965,tabfm,0.8869364161849711,0.7433526011560694,0.18947976878612716,0.2374692274380791,0.36363636363636365,0.0038465580662112304,0.043236994219653116,0.36363636363636365,False,1.1174776668418287,0.909863373620599,0.9035571365051134,0.006509559804357467,0.2905467817365478,0.8397687861271675,0.0,0.49379478640832986,0.7973699421965318,0.0,0.45175521869128454,0.7830057803468209,0.0,0.6134693584310551,0.817063583815029,0.7433526011560694,0.8226589595375723,513,513.0,0,0,0,10,0.0,,0.0,0.0,0.0141040462427745,tabpfn3,False,False,False,False,False,False,False,519.0,3.635986111800833,3.016197353512439,0.4264739884393064,0.032832369942196515,0.18947976878612716,0.06378835037794583,0.006509559804357467
synthetic_gbdt_favorable_002,C_synthetic40,False,binclass,True,2,4937,31,31,0,0.0,2765,1185,987,synthetic_gbdt_favorable_002,synthetic_gbdt_favorable_002,1,False,False,2,,gbdt_favorable,synthetic_datasets_gbdt_favorable/synthetic_gbdt_favorable_002.csv,2.0,0.0,0,0,4937.0,0,0,31,0.502532928064843,0.497467071935157,1.010183299389002,0.999981488052746,1.999974337156555,491,2,True,0.5025316455696203,2,0,15.0,7.0,9.0,0.032487977976654,0.3025508676946314,0.4683902283055841,0.8984314635389528,1.4504023486367672,3.4158484379403147,0.1677516435290006,0.9246667375552492,22,22,13,3,4,2,,0.8108409321175278,tabfm,0.7793313069908814,0.703242147922999,0.10759878419452884,0.43400470532843,0.0,0.0,0.0,0.0,True,1.270198949986184,0.8870360136317583,0.7907489673447119,0.0,0.45935709610176634,0.7695373184734886,0.0,0.5187384063019307,0.7516717325227964,0.0,0.5476263157267064,0.7245187436676799,0.0,0.5473715260264651,0.7515298885511651,0.703242147922999,0.7457953394123608,589,589.5,0,0,0,10,0.0,,0.0,0.0,0.0097264437689968,mitra@v2,False,False,False,False,False,False,False,592.5,3.6934631272195313,3.0737183503461227,0.3083080040526849,-0.08915906788247219,0.10759878419452884,0.021211648871223288,0.0
synthetic_gbdt_favorable_003,C_synthetic40,False,binclass,True,2,3501,38,38,0,0.0,1960,841,700,synthetic_gbdt_favorable_003,synthetic_gbdt_favorable_003,1,False,False,2,,gbdt_favorable,synthetic_datasets_gbdt_favorable/synthetic_gbdt_favorable_003.csv,2.0,0.0,0,0,3501.0,0,0,38,0.5057142857142857,0.4942857142857143,1.023121387283237,0.9999057811299176,1.999869389176676,346,2,True,0.5062477686540521,2,0,18.0,11.0,9.0,0.04305763877881,0.7064224225535704,0.5177628301838979,1.1453182809355729,1.1751525497436688,2.696133405348773,0.1229330625455574,0.93454748160505,22,22,13,3,4,2,,0.8804285714285716,mitra@v2,0.849,0.7961428571428572,0.08428571428571441,0.32652592009532366,0.0,0.0,0.0,0.0,True,1.1353831168831165,0.8989805194805196,0.857868131868132,0.0,0.3606828209452709,0.8411904761904762,0.0,0.46020080884782105,0.8251428571428572,0.0,0.44470959951296296,0.8095714285714286,0.0,0.4557108835941305,0.8285428571428571,0.7961428571428572,0.8230000000000001,415,415.0,0,0,0,10,0.0,,0.0,0.0,0.006857142857143,tabfm,False,False,False,False,False,False,False,420.5,3.5441921107650325,2.924795995797912,0.3747142857142859,-0.019571428571428462,0.08428571428571441,0.01667765567765589,0.0
synthetic_gbdt_favorable_004,C_synthetic40,False,binclass,True,2,4444,28,28,0,0.0,2489,1067,888,synthetic_gbdt_favorable_004,synthetic_gbdt_favorable_004,1,False,False,2,,gbdt_favorable,synthetic_datasets_gbdt_favorable/synthetic_gbdt_favorable_004.csv,2.0,0.0,0,0,4444.0,0,0,28,0.5022522522522522,0.4977477477477477,1.009049773755656,0.9999853634047584,1.9999797094734777,442,2,True,0.5022497187851519,2,0,8.0,12.0,8.0,0.0465807754531768,0.3876214718536293,0.3302550907154046,1.065928274075887,1.2341985119422112,5.273932784997454,0.3338510166056866,0.9951398266915812,22,22,13,3,4,2,,0.9344594594594595,tabfm,0.8679617117117118,0.7552927927927928,0.1791666666666667,0.22957697025248391,0.3181818181818182,0.0023187960687960623,0.0308558558558558,0.2727272727272727,False,1.1195945945945946,0.9088605651105651,0.8957986832986833,0.003924116424116413,0.29980348415076896,0.81006006006006,0.0,0.47656752263904006,0.8249718468468468,0.0,0.404394385593251,0.7740427927927929,0.0,0.5107054049483202,0.7956531531531532,0.7552927927927928,0.7927927927927928,531,531.0,0,0,0,10,0.0,,0.0,0.0,0.0126126126126125,mitra@v2,False,False,False,False,False,False,False,533.5,3.64777405026883,3.0281644194244697,0.4322072072072073,0.034459459459459496,0.1791666666666667,0.08573862323862325,0.003924116424116413
synthetic_gbdt_favorable_005,C_synthetic40,False,binclass,True,2,2478,27,27,0,0.0,1387,595,496,synthetic_gbdt_favorable_005,synthetic_gbdt_favorable_005,1,False,False,2,,gbdt_favorable,synthetic_datasets_gbdt_favorable/synthetic_gbdt_favorable_005.csv,2.0,0.0,0,0,2478.0,0,0,27,0.5,0.5,1.0,1.0,2.0,248,2,True,0.5005045408678103,2,0,16.0,5.0,6.0,0.0369176934695616,0.6222396960945117,0.3489146107509447,0.9550928218838876,1.0839658608282343,5.074820613155319,0.2009206990440906,0.9942053461764586,22,22,13,3,4,2,,0.9175403225806452,tabfm,0.8825604838709677,0.7491935483870968,0.16834677419354838,0.2992358022545477,0.22727272727272727,0.02149926686217006,0.051814516129032206,0.6818181818181818,False,1.0237628299120234,0.8741385630498534,0.8979528535980149,0.03611972704714636,0.3479474970460478,0.8454973118279568,0.0,0.6056638834207496,0.8273689516129032,0.0008568548387096726,0.4868417323245238,0.7953629032258065,0.0,0.7302307635082022,0.8254435483870968,0.7491935483870968,0.8415322580645161,297,297.0,0,0,0,10,0.0,,0.0,0.0,0.0046370967741936,tabiclv2,False,False,False,False,False,False,False,297.5,3.3941013020400446,2.7745169657285498,0.4175403225806452,0.017540322580645196,0.16834677419354838,0.05245554177005807,0.03611972704714636
